"VAR","Variable","UNIT","Mesure","COU","Pays","YEA","Année","Value","Flag Codes","Flags"
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2012","2012",199,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2013","2013",194,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2014","2014",196,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2015","2015",200,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2016","2016",205,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2017","2017",199,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2019","2019",209,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2001","2001",273,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2002","2002",265,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2003","2003",259,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2004","2004",246,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2005","2005",239,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2006","2006",233,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2007","2007",226,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2008","2008",223,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2009","2009",212,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2010","2010",206,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2011","2011",198,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2012","2012",191,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2013","2013",191,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2014","2014",187,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2015","2015",189,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","GBR","Royaume-Uni","2016","2016",188,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2000","2000",315,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2001","2001",310,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2002","2002",308,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2003","2003",303,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2004","2004",293,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2005","2005",292,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2006","2006",286,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2007","2007",279,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2008","2008",276,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2009","2009",268,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2010","2010",262,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2011","2011",262,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2012","2012",256,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2013","2013",259,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2014","2014",259,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2015","2015",258,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2016","2016",265,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","USA","États-Unis","2017","2017",265,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2000","2000",387,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2001","2001",375,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2002","2002",372,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2003","2003",371,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2004","2004",372,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2005","2005",362,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2006","2006",366,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2007","2007",362,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2008","2008",363,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2009","2009",361,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2010","2010",360,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2011","2011",360,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2012","2012",353,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2013","2013",351,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2014","2014",344,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2015","2015",338,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2016","2016",337,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2017","2017",327,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2018","2018",318,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","BRA","Brésil","2019","2019",305,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2000","2000",207,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2001","2001",202,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2002","2002",195,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2003","2003",193,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2004","2004",188,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2005","2005",186,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2006","2006",180,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2007","2007",176,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2008","2008",172,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2009","2009",167,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2010","2010",164,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2011","2011",170,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2012","2012",155,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2013","2013",151,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2014","2014",147,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2015","2015",142,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2016","2016",138,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2017","2017",133,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","JPN","Japon","2018","2018",130,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","IRL","Irlande","2007","2007",223,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","IRL","Irlande","2008","2008",219,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","IRL","Irlande","2009","2009",217,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","IRL","Irlande","2010","2010",194,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","IRL","Irlande","2011","2011",195,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","IRL","Irlande","2012","2012",189,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","IRL","Irlande","2013","2013",183,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","IRL","Irlande","2014","2014",177,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","IRL","Irlande","2015","2015",172,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2003","2003",199,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2004","2004",188,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2005","2005",182,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2006","2006",176,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2007","2007",171,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2008","2008",167,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2009","2009",162,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2010","2010",156,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2011","2011",156,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2012","2012",153,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2013","2013",146,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2014","2014",142,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2015","2015",143,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2016","2016",137,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2017","2017",136,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2000","2000",221,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2001","2001",210,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2002","2002",190,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2003","2003",184,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2004","2004",181,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2005","2005",174,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2006","2006",188,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2007","2007",179,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2008","2008",170,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2009","2009",161,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2010","2010",157,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2011","2011",148,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2012","2012",142,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2013","2013",149,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2014","2014",136,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2015","2015",144,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2016","2016",146,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2017","2017",141,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2018","2018",138,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISL","Islande","2019","2019",126,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2000","2000",264,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2001","2001",254,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2002","2002",251,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2003","2003",247,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2004","2004",234,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2005","2005",227,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2006","2006",217,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2007","2007",211,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2008","2008",206,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2009","2009",202,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2010","2010",198,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2011","2011",194,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2012","2012",190,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2013","2013",193,,
"AVDMAVOI","Mortalité évitable (grâce à prévention+traitements)","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","DEU","Allemagne","2014","2014",186,,
