"VAR","Variable","UNIT","Mesure","COU","Pays","YEA","Année","Value","Flag Codes","Flags"
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","SVN","Slovénie","2010","2010",75,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","SVN","Slovénie","2011","2011",72,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","SVN","Slovénie","2012","2012",69,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","SVN","Slovénie","2013","2013",68,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","SVN","Slovénie","2014","2014",64,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","SVN","Slovénie","2015","2015",66,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","SVN","Slovénie","2016","2016",60,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","SVN","Slovénie","2017","2017",57,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","SVN","Slovénie","2018","2018",59,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","SVN","Slovénie","2019","2019",54,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","PRT","Portugal","2002","2002",104,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","PRT","Portugal","2003","2003",100,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","PRT","Portugal","2007","2007",82,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","PRT","Portugal","2008","2008",82,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","PRT","Portugal","2009","2009",80,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","PRT","Portugal","2010","2010",76,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","PRT","Portugal","2011","2011",73,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","PRT","Portugal","2012","2012",71,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","PRT","Portugal","2013","2013",69,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","PRT","Portugal","2014","2014",69,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","PRT","Portugal","2015","2015",67,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","PRT","Portugal","2016","2016",69,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","PRT","Portugal","2017","2017",66,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","PRT","Portugal","2018","2018",64,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2003","2003",73,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2004","2004",69,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2005","2005",67,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2006","2006",65,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2007","2007",63,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2008","2008",62,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2009","2009",60,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2010","2010",58,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2011","2011",59,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2012","2012",58,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2013","2013",55,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2014","2014",54,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2015","2015",55,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2016","2016",52,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ITA","Italie","2017","2017",52,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2000","2000",107,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2001","2001",100,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2002","2002",95,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2003","2003",91,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2004","2004",88,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2005","2005",87,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2006","2006",83,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2007","2007",81,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2008","2008",77,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2009","2009",72,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2010","2010",70,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2011","2011",70,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2012","2012",69,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2013","2013",66,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2014","2014",63,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2015","2015",65,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2016","2016",62,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2017","2017",59,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ISR","Israël","2018","2018",57,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2000","2000",80,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2001","2001",78,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2002","2002",76,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2003","2003",76,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2004","2004",71,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2005","2005",71,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2006","2006",68,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2007","2007",67,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2008","2008",65,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2009","2009",62,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2010","2010",59,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2011","2011",58,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2012","2012",56,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2013","2013",55,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2014","2014",53,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2015","2015",53,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2016","2016",53,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","ESP","Espagne","2017","2017",51,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2000","2000",108,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2001","2001",109,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2002","2002",97,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2003","2003",99,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2004","2004",99,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2005","2005",90,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2006","2006",94,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2007","2007",81,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2008","2008",81,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2009","2009",80,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2010","2010",91,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2011","2011",85,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2012","2012",83,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2013","2013",81,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2014","2014",83,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2015","2015",81,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2016","2016",83,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2017","2017",84,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","CRI","Costa Rica","2019","2019",89,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2000","2000",104,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2001","2001",95,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2002","2002",93,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2003","2003",88,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2004","2004",86,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2005","2005",82,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2006","2006",76,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2007","2007",74,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2008","2008",71,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2009","2009",71,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2010","2010",69,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2011","2011",65,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2012","2012",63,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2013","2013",60,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2014","2014",58,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2016","2016",58,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2017","2017",57,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","FIN","Finlande","2018","2018",54,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2000","2000",214,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2001","2001",206,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2002","2002",198,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2003","2003",192,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2004","2004",187,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2005","2005",169,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2006","2006",166,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2007","2007",158,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2008","2008",148,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2009","2009",144,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2010","2010",131,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2011","2011",122,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2012","2012",123,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2013","2013",113,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2014","2014",115,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2015","2015",107,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2016","2016",103,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2017","2017",102,,
"AVDMTRTM","Mortalité évitable grâce aux traitements","TXCMILTX","Décès pour 100 000 personnes (taux standardisés)","EST","Estonie","2018","2018",101,,
