"VAR","Variable","UNIT","Mesure","COU","Pays","YEA","Année","Value","Flag Codes","Flags"
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","AUT","Autriche","2008","2008",80.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","AUT","Autriche","2009","2009",80.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","AUT","Autriche","2010","2010",80.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","AUT","Autriche","2011","2011",81.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","AUT","Autriche","2012","2012",81,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","AUT","Autriche","2013","2013",81.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","AUT","Autriche","2014","2014",81.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","AUT","Autriche","2015","2015",81.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","AUT","Autriche","2016","2016",81.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","AUT","Autriche","2017","2017",81.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","AUT","Autriche","2018","2018",81.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","AUT","Autriche","2019","2019",82,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","AUT","Autriche","2020","2020",81.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2000","2000",77.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2001","2001",78.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2002","2002",78.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2003","2003",78.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2004","2004",79,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2005","2005",79.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2006","2006",79.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2007","2007",79.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2008","2008",79.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2009","2009",80.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2010","2010",80.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2011","2011",80.7,"B","Rupture"
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2012","2012",80.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2013","2013",80.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2014","2014",81.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2015","2015",81.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2016","2016",81.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2017","2017",81.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2018","2018",81.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2019","2019",82.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","BEL","Belgique","2020","2020",80.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2000","2000",79,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2001","2001",79.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2002","2002",79.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2003","2003",79.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2004","2004",79.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2005","2005",80,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2006","2006",80.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2007","2007",80.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2008","2008",80.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2009","2009",80.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2010","2010",81.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2011","2011",81.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2012","2012",81.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2013","2013",81.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2014","2014",81.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2015","2015",81.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2016","2016",82,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2017","2017",82,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2018","2018",82,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2019","2019",82.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CAN","Canada","2020","2020",81.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2000","2000",75.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2001","2001",75.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2002","2002",75.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2003","2003",75.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2004","2004",75.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2005","2005",76.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2006","2006",76.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2007","2007",77,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2008","2008",77.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2009","2009",77.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2010","2010",77.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2011","2011",78,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2012","2012",78.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2013","2013",78.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2014","2014",78.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2015","2015",78.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2016","2016",79.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2017","2017",79.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2018","2018",79.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2019","2019",79.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","CZE","République tchèque","2020","2020",78.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2000","2000",76.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2001","2001",77,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2002","2002",77.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2003","2003",77.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2004","2004",77.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2005","2005",78.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2006","2006",78.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2007","2007",78.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2008","2008",78.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2009","2009",79,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2010","2010",79.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2011","2011",79.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2012","2012",80.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2013","2013",80.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2014","2014",80.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2015","2015",80.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2016","2016",80.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2017","2017",81.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2018","2018",81,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2019","2019",81.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DNK","Danemark","2020","2020",81.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2000","2000",77.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2001","2001",78.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2002","2002",78.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2003","2003",78.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2004","2004",79,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2005","2005",79.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2006","2006",79.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2007","2007",79.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2008","2008",79.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2009","2009",80.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2010","2010",80.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2011","2011",80.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2012","2012",80.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2013","2013",81.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2014","2014",81.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2015","2015",81.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2016","2016",81.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2017","2017",81.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2018","2018",81.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2019","2019",82.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FIN","Finlande","2020","2020",82.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2000","2000",79.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2001","2001",79.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2002","2002",79.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2003","2003",79.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2004","2004",80.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2005","2005",80.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2006","2006",81,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2007","2007",81.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2008","2008",81.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2009","2009",81.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2010","2010",81.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2011","2011",82.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2012","2012",82.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2013","2013",82.3,"B","Rupture"
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2014","2014",82.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2015","2015",82.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2016","2016",82.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2017","2017",82.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2018","2018",82.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2019","2019",82.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","FRA","France","2020","2020",82.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2000","2000",78.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2001","2001",78.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2002","2002",78.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2003","2003",78.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2004","2004",79.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2005","2005",79.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2006","2006",79.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2007","2007",80.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2008","2008",80.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2009","2009",80.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2010","2010",80.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2011","2011",80.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2012","2012",80.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2013","2013",80.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2014","2014",81.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2015","2015",80.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2016","2016",81.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2017","2017",81.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2018","2018",81,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2019","2019",81.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","DEU","Allemagne","2020","2020",81.1,"P","Valeur provisoire"
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2000","2000",78.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2001","2001",79.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2002","2002",79.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2003","2003",79.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2004","2004",79.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2005","2005",79.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2006","2006",79.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2007","2007",79.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2008","2008",80.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2009","2009",80.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2010","2010",80.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2011","2011",80.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2012","2012",80.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2013","2013",81.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2014","2014",81.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2015","2015",81.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2016","2016",81.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2017","2017",81.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2018","2018",81.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2019","2019",81.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","GRC","Grèce","2020","2020",81.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2000","2000",71.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2001","2001",72.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2002","2002",72.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2003","2003",72.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2004","2004",73,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2005","2005",73,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2006","2006",73.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2007","2007",73.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2008","2008",74.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2009","2009",74.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2010","2010",74.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2011","2011",75,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2012","2012",75.2,"B","Rupture"
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2013","2013",75.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2014","2014",75.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2015","2015",75.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2016","2016",76.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2017","2017",75.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2018","2018",76.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2019","2019",76.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","HUN","Hongrie","2020","2020",75.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2000","2000",79.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2001","2001",80.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2002","2002",80.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2003","2003",81,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2004","2004",81.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2005","2005",81.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2006","2006",81.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2007","2007",81.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2008","2008",81.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2009","2009",81.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2010","2010",82,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2011","2011",82.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2012","2012",83,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2013","2013",82.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2014","2014",82.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2015","2015",82.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2016","2016",82.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2017","2017",82.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2018","2018",82.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2019","2019",83.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ISL","Islande","2020","2020",83.1,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2000","2000",76.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2001","2001",77.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2002","2002",77.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2003","2003",78.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2004","2004",78.6,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2005","2005",79,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2006","2006",79.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2007","2007",79.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2008","2008",80.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2009","2009",80.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2010","2010",80.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2011","2011",80.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2012","2012",80.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2013","2013",81,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2014","2014",81.4,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2015","2015",81.5,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2016","2016",81.7,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2017","2017",82.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2018","2018",82.3,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","IRL","Irlande","2019","2019",82.8,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ITA","Italie","2000","2000",79.9,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ITA","Italie","2001","2001",80.2,,
"EVIETOTA","Population totale à la naissance","EVIDUREV","Années","ITA","Italie","2002","2002",80.3,,
